ts,temperature,dew_point,rel_humidity,wind_dir,wind_speed,visibility,stn_pressure,humidex,wind_chill,notes
2013-05-31D18:00:00.000000000,21,19.5,91,230,19,19.3,99.29,28,,Rain Showers
2013-05-31D19:00:00.000000000,22.1,19.6,86,230,22,24.1,99.31,29,,Mostly Cloudy
2013-05-31D20:00:00.000000000,22.2,19.2,83,210,13,24.1,99.29,29,,Mostly Cloudy
2013-05-31D21:00:00.000000000,22.3,19.1,82,220,13,24.1,99.3,29,,Cloudy
2013-05-31D22:00:00.000000000,21.5,18.9,85,250,32,24.1,99.33,28,,Cloudy
2013-05-31D23:00:00.000000000,20.4,19.1,92,240,7,19.3,99.2,27,,Rain Showers
2013-06-01D00:00:00.000000000,20.2,19.1,93,160,13,24.1,99.13,27,,Cloudy
2013-06-01D01:00:00.000000000,20,19.1,95,190,15,24.1,99.21,27,,Mostly Cloudy
2013-06-01D02:00:00.000000000,20.1,18.9,93,190,11,24.1,99.16,27,,Mostly Cloudy
2013-06-01D03:00:00.000000000,18.7,18.1,96,170,7,19.3,99.12,,,Mainly Clear
2013-06-01D04:00:00.000000000,19.5,18.4,93,210,13,19.3,99.07,,,Mostly Cloudy
2013-06-01D05:00:00.000000000,19.5,18.5,94,210,17,19.3,99.07,,,Cloudy
2013-06-01D06:00:00.000000000,19.9,18.9,94,200,9,19.3,99.08,,,Cloudy
2013-06-01D07:00:00.000000000,20.2,19.2,94,170,7,16.1,99.04,27,,Cloudy
2013-06-01D08:00:00.000000000,20.2,19,93,150,13,16.1,99.03,27,,Cloudy
2013-06-01D09:00:00.000000000,21.4,19.4,88,150,15,19.3,98.94,28,,Mostly Cloudy
2013-06-01D10:00:00.000000000,23.8,20.1,80,170,13,24.1,98.89,31,,Mostly Cloudy
2013-06-01D11:00:00.000000000,25.4,19.5,70,210,24,24.1,98.92,33,,Mostly Cloudy
2013-06-01D12:00:00.000000000,25.3,20.3,74,220,24,24.1,98.87,33,,Mostly Cloudy
2013-06-01D13:00:00.000000000,26.5,20.6,70,230,30,24.1,98.82,35,,Mostly Cloudy
2013-06-01D14:00:00.000000000,25.4,20.3,73,250,22,24.1,98.83,33,,Rain Showers
2013-06-01D15:00:00.000000000,24.7,21,80,250,24,24.1,98.81,33,,Cloudy
2013-06-01D16:00:00.000000000,24.8,19.8,74,240,33,24.1,98.79,32,,Cloudy
2013-06-01D17:00:00.000000000,24.6,19.9,75,230,30,24.1,98.78,32,,Cloudy
2013-06-01D18:00:00.000000000,23.7,20.3,81,240,26,24.1,98.78,32,,Rain
2013-06-01D19:00:00.000000000,22.5,17.9,75,220,22,24.1,98.79,28,,Mostly Cloudy
2013-06-01D20:00:00.000000000,22.1,18.3,79,240,19,24.1,98.73,28,,Cloudy
2013-06-01D21:00:00.000000000,21.6,18.8,84,250,11,24.1,98.7,28,,Cloudy
2013-06-01D22:00:00.000000000,21.2,18.1,82,160,11,24.1,98.67,27,,Cloudy
2013-06-01D23:00:00.000000000,19.4,17.7,90,150,11,24.1,98.62,,,Cloudy
2013-06-02D00:00:00.000000000,19.6,17.9,90,190,9,24.1,98.57,,,Cloudy
2013-06-02D01:00:00.000000000,19.6,18.2,92,190,17,19.3,98.55,,,Cloudy
2013-06-02D02:00:00.000000000,18.1,17.2,94,160,7,12.9,98.54,,,Rain
2013-06-02D03:00:00.000000000,17.7,17.1,96,130,7,6.4,98.45,,,"Rain,Fog"
2013-06-02D04:00:00.000000000,18.3,17.7,96,190,15,12.9,98.43,,,Cloudy
2013-06-02D05:00:00.000000000,18.8,18,95,180,11,12.9,98.42,,,Rain
2013-06-02D06:00:00.000000000,18.6,17.8,95,170,15,12.9,98.37,,,Rain
2013-06-02D07:00:00.000000000,18.8,18,95,190,11,12.9,98.36,,,Cloudy
2013-06-02D08:00:00.000000000,20,17.9,88,220,26,16.1,98.37,26,,Cloudy
2013-06-02D09:00:00.000000000,21,18,83,230,26,16.1,98.39,27,,Mostly Cloudy
2013-06-02D10:00:00.000000000,23,17.5,71,230,32,24.1,98.39,29,,Mainly Clear
2013-06-02D11:00:00.000000000,20.5,17.8,85,260,22,19.3,98.45,26,,Rain Showers
2013-06-02D12:00:00.000000000,21.9,17.2,75,250,30,24.1,98.48,27,,Mainly Clear
2013-06-02D13:00:00.000000000,22.2,16.1,68,250,26,24.1,98.53,27,,Mostly Cloudy
2013-06-02D14:00:00.000000000,23.2,17.3,69,270,37,24.1,98.54,29,,Mostly Cloudy
2013-06-02D15:00:00.000000000,21,16.9,77,270,30,24.1,98.59,26,,Mainly Clear
2013-06-02D16:00:00.000000000,20.5,16.2,76,290,43,24.1,98.68,25,,Mainly Clear
2013-06-02D17:00:00.000000000,19,14.3,74,290,43,24.1,98.75,,,Mainly Clear
2013-06-02D18:00:00.000000000,14.9,9.8,72,290,43,24.1,98.88,,,Mostly Cloudy
2013-06-02D19:00:00.000000000,13.9,9.3,74,320,35,24.1,98.96,,,Mostly Cloudy
2013-06-02D20:00:00.000000000,11.7,7.5,75,310,35,24.1,99.03,,,Clear
2013-06-02D21:00:00.000000000,11,6.2,72,330,30,24.1,99.11,,,Clear
2013-06-02D22:00:00.000000000,10,5.5,74,310,22,24.1,99.18,,,Clear
2013-06-02D23:00:00.000000000,9.6,4.9,72,300,20,24.1,99.26,,,Mainly Clear
2013-06-03D00:00:00.000000000,9.5,4.4,70,310,20,24.1,99.36,,,Mostly Cloudy
2013-06-03D01:00:00.000000000,8.8,4.4,74,280,22,24.1,99.3,,,Mostly Cloudy
2013-06-03D02:00:00.000000000,8.5,4.4,75,290,24,24.1,99.27,,,Clear
2013-06-03D03:00:00.000000000,7.6,4.4,80,290,17,24.1,99.32,,,Mostly Cloudy
2013-06-03D04:00:00.000000000,6.9,4.2,83,290,13,24.1,99.33,,,Clear
2013-06-03D05:00:00.000000000,7.1,4.2,82,290,13,24.1,99.38,,,Mainly Clear
2013-06-03D06:00:00.000000000,7.9,4.4,79,280,19,24.1,99.45,,,Mainly Clear
2013-06-03D07:00:00.000000000,9.6,4.6,71,270,26,24.1,99.5,,,Mainly Clear
2013-06-03D08:00:00.000000000,9.6,3.5,66,270,26,24.1,99.5,,,Mainly Clear
2013-06-03D09:00:00.000000000,11.2,3.8,60,290,15,24.1,99.49,,,Mainly Clear
2013-06-03D10:00:00.000000000,13,4.5,56,320,24,24.1,99.48,,,Mainly Clear
2013-06-03D11:00:00.000000000,13.7,4.3,53,290,22,24.1,99.49,,,Mainly Clear
2013-06-03D12:00:00.000000000,14.9,3.9,48,280,22,24.1,99.49,,,Mainly Clear
2013-06-03D13:00:00.000000000,15.7,3.8,45,310,17,24.1,99.45,,,Mainly Clear
2013-06-03D14:00:00.000000000,16.7,5.2,47,270,26,24.1,99.42,,,Mainly Clear
2013-06-03D15:00:00.000000000,16.3,4,44,300,13,24.1,99.4,,,Mainly Clear
2013-06-03D16:00:00.000000000,17,3.4,40,320,30,24.1,99.4,,,Mainly Clear
2013-06-03D17:00:00.000000000,16.4,3.3,42,300,30,24.1,99.4,,,Mainly Clear
2013-06-03D18:00:00.000000000,15.5,4.1,47,320,24,24.1,99.44,,,Mainly Clear
2013-06-03D19:00:00.000000000,14.9,4.4,49,300,30,24.1,99.48,,,Mainly Clear
2013-06-03D20:00:00.000000000,14,5.1,55,280,20,24.1,99.53,,,Clear
2013-06-03D21:00:00.000000000,13.2,5.3,59,290,15,24.1,99.6,,,Clear
2013-06-03D22:00:00.000000000,12.2,4.9,61,300,20,24.1,99.66,,,Clear
2013-06-03D23:00:00.000000000,10.6,4.3,65,280,17,24.1,99.69,,,Clear
2013-06-04D00:00:00.000000000,9.6,4.6,71,270,15,24.1,99.72,,,Clear
2013-06-04D01:00:00.000000000,9.4,4,69,280,17,24.1,99.72,,,Clear
2013-06-04D02:00:00.000000000,8.6,3.8,72,280,11,24.1,99.76,,,Clear
2013-06-04D03:00:00.000000000,8.9,3.2,67,290,17,24.1,99.75,,,Clear
2013-06-04D04:00:00.000000000,8.6,3.4,70,300,17,24.1,99.82,,,Clear
2013-06-04D05:00:00.000000000,8.2,3.9,74,310,15,24.1,99.86,,,Clear
2013-06-04D06:00:00.000000000,9.7,4.8,71,320,13,24.1,99.92,,,Clear
2013-06-04D07:00:00.000000000,11.4,5.6,67,330,15,24.1,99.96,,,Clear
2013-06-04D08:00:00.000000000,12.5,6.3,66,340,13,24.1,100.05,,,Clear
2013-06-04D09:00:00.000000000,14.2,6.6,60,350,17,24.1,100.06,,,Clear
2013-06-04D10:00:00.000000000,15.3,6.2,55,350,15,24.1,100.07,,,Mainly Clear
2013-06-04D11:00:00.000000000,16.6,5.6,48,300,19,24.1,100.02,,,Mainly Clear
2013-06-04D12:00:00.000000000,17.6,4.6,42,300,19,24.1,99.99,,,Mainly Clear
2013-06-04D13:00:00.000000000,18.8,6.7,45,300,19,24.1,99.98,,,Mainly Clear
2013-06-04D14:00:00.000000000,19.2,6.3,43,350,6,24.1,99.94,,,Mainly Clear
2013-06-04D15:00:00.000000000,19.8,6.7,42,20,19,24.1,99.92,,,Mainly Clear
2013-06-04D16:00:00.000000000,19.5,5.9,41,30,15,24.1,99.93,,,Mainly Clear
2013-06-04D17:00:00.000000000,19.2,4.6,38,360,22,24.1,99.94,,,Mainly Clear
2013-06-04D18:00:00.000000000,18,2.7,36,10,26,24.1,100.04,,,Mainly Clear
2013-06-04D19:00:00.000000000,17.2,1.1,34,350,17,24.1,100.05,,,Mostly Cloudy
2013-06-04D20:00:00.000000000,15.2,-0.5,34,20,13,24.1,100.09,,,Mostly Cloudy
2013-06-04D21:00:00.000000000,15,0,36,350,11,24.1,100.09,,,Mostly Cloudy
2013-06-04D22:00:00.000000000,13.4,-0.8,38,350,13,24.1,100.14,,,Mainly Clear
2013-06-04D23:00:00.000000000,13.2,-0.2,40,360,13,24.1,100.15,,,Mostly Cloudy
2013-06-05D00:00:00.000000000,12.7,1.1,45,340,15,24.1,100.16,,,Mostly Cloudy
2013-06-05D01:00:00.000000000,12.5,3.6,55,360,15,24.1,100.15,,,Mostly Cloudy
2013-06-05D02:00:00.000000000,12.5,3.9,56,340,17,24.1,100.18,,,Mostly Cloudy
2013-06-05D03:00:00.000000000,12.2,4.1,58,10,15,24.1,100.17,,,Mostly Cloudy
2013-06-05D04:00:00.000000000,12.2,4.2,58,360,13,24.1,100.19,,,Mostly Cloudy
2013-06-05D05:00:00.000000000,11.9,4.9,62,360,13,24.1,100.19,,,Mostly Cloudy
2013-06-05D06:00:00.000000000,12.3,6,65,10,11,24.1,100.22,,,Mostly Cloudy
2013-06-05D07:00:00.000000000,13.9,6.5,61,30,7,24.1,100.25,,,Mostly Cloudy
2013-06-05D08:00:00.000000000,15.1,4.7,50,100,13,24.1,100.25,,,Mostly Cloudy
2013-06-05D09:00:00.000000000,15.2,4.4,48,110,9,24.1,100.31,,,Mostly Cloudy
2013-06-05D10:00:00.000000000,16.6,4.4,44,70,15,24.1,100.31,,,Mostly Cloudy
2013-06-05D11:00:00.000000000,16.6,4.5,45,90,20,24.1,100.22,,,Mostly Cloudy
2013-06-05D12:00:00.000000000,17.7,5.6,45,110,19,24.1,100.18,,,Mostly Cloudy
2013-06-05D13:00:00.000000000,17.6,4.7,42,70,20,24.1,100.09,,,Mostly Cloudy
2013-06-05D14:00:00.000000000,18,4.8,42,80,17,24.1,100.08,,,Mostly Cloudy
2013-06-05D15:00:00.000000000,17.9,4.4,41,70,17,24.1,100.04,,,Mostly Cloudy
2013-06-05D16:00:00.000000000,17.7,3.4,38,80,13,24.1,100,,,Mostly Cloudy
2013-06-05D17:00:00.000000000,17.5,4.2,41,80,17,24.1,99.97,,,Mostly Cloudy
2013-06-05D18:00:00.000000000,17,4.9,45,70,17,24.1,99.92,,,Mostly Cloudy
2013-06-05D19:00:00.000000000,16.6,4.5,45,70,15,24.1,99.85,,,Mostly Cloudy
2013-06-05D20:00:00.000000000,16.1,4.9,47,90,15,24.1,99.82,,,Cloudy
2013-06-05D21:00:00.000000000,15.9,4.9,48,90,15,24.1,99.91,,,Cloudy
2013-06-05D22:00:00.000000000,15.5,5,50,70,11,24.1,99.9,,,Cloudy
2013-06-05D23:00:00.000000000,15.3,5.5,52,70,11,24.1,99.87,,,Cloudy
2013-06-06D00:00:00.000000000,14.9,5.4,53,80,13,24.1,99.81,,,Cloudy
2013-06-06D01:00:00.000000000,15.2,4.5,49,90,19,24.1,99.77,,,Cloudy
2013-06-06D02:00:00.000000000,15,4.8,50,70,19,24.1,99.73,,,Cloudy
2013-06-06D03:00:00.000000000,14.8,4.7,51,80,15,24.1,99.69,,,Cloudy
2013-06-06D04:00:00.000000000,13.2,5.4,59,80,28,24.1,99.61,,,Cloudy
2013-06-06D05:00:00.000000000,12.8,6.9,67,70,17,24.1,99.61,,,Cloudy
2013-06-06D06:00:00.000000000,13,6.7,66,70,24,24.1,99.62,,,Cloudy
2013-06-06D07:00:00.000000000,13.5,6.9,64,80,19,24.1,99.57,,,Cloudy
2013-06-06D08:00:00.000000000,13.9,7.8,67,70,20,24.1,99.53,,,Cloudy
2013-06-06D09:00:00.000000000,14.9,5.7,54,70,28,24.1,99.48,,,Cloudy
2013-06-06D10:00:00.000000000,15.4,6.5,55,90,30,24.1,99.47,,,Cloudy
2013-06-06D11:00:00.000000000,14.8,7.8,63,90,28,24.1,99.43,,,Cloudy
2013-06-06D12:00:00.000000000,13.9,8.2,68,70,30,24.1,99.42,,,Cloudy
2013-06-06D13:00:00.000000000,12.9,10.3,84,80,28,17.7,99.37,,,Rain
2013-06-06D14:00:00.000000000,12.4,11.7,95,40,20,9.7,99.31,,,Rain
2013-06-06D15:00:00.000000000,12.3,11.8,97,50,20,8,99.29,,,"Rain,Fog"
2013-06-06D16:00:00.000000000,12.1,11.9,99,40,17,6.4,99.22,,,"Moderate Rain,Fog"
2013-06-06D17:00:00.000000000,12.2,11.9,98,30,20,12.9,99.18,,,Rain
2013-06-06D18:00:00.000000000,12,11,94,20,22,3.2,99.15,,,"Drizzle,Fog"
2013-06-06D19:00:00.000000000,12.1,11.4,95,20,19,2.8,99.14,,,"Rain,Drizzle,Fog"
2013-06-06D20:00:00.000000000,12.2,11.5,95,40,19,3.6,99.1,,,"Rain,Drizzle,Fog"
2013-06-06D21:00:00.000000000,12.4,11.4,94,40,22,11.3,99.14,,,Rain
2013-06-06D22:00:00.000000000,12.2,11.4,95,50,13,6.4,99.17,,,"Drizzle,Fog"
2013-06-06D23:00:00.000000000,12.2,11.4,95,50,17,8,99.12,,,"Drizzle,Fog"
2013-06-07D00:00:00.000000000,12.3,11.4,94,50,11,14.5,99.1,,,Cloudy
2013-06-07D01:00:00.000000000,12.3,11.5,95,30,15,9.7,99.04,,,Rain
2013-06-07D02:00:00.000000000,12.4,11.6,95,80,15,6.4,99.06,,,"Drizzle,Fog"
2013-06-07D03:00:00.000000000,12.3,11.5,95,10,9,4.8,99.06,,,"Drizzle,Fog"
2013-06-07D04:00:00.000000000,12.1,11.5,96,20,11,6.4,99.08,,,"Drizzle,Fog"
2013-06-07D05:00:00.000000000,12.2,11.4,95,350,15,12.9,99.07,,,Cloudy
2013-06-07D06:00:00.000000000,12.6,12.6,100,360,15,12.9,99.11,,,Cloudy
2013-06-07D07:00:00.000000000,13,12.9,99,360,19,24.1,99.1,,,Cloudy
2013-06-07D08:00:00.000000000,13.5,13,97,10,13,24.1,99.15,,,Cloudy
2013-06-07D09:00:00.000000000,13.8,12.5,92,30,15,24.1,99.16,,,Cloudy
2013-06-07D10:00:00.000000000,14.4,12.7,90,30,13,24.1,99.16,,,Cloudy
2013-06-07D11:00:00.000000000,15.1,12.8,86,10,19,24.1,99.11,,,Cloudy
2013-06-07D12:00:00.000000000,15.5,13,85,10,11,24.1,99.11,,,Cloudy
2013-06-07D13:00:00.000000000,16,13,82,360,15,24.1,99.06,,,Cloudy
2013-06-07D14:00:00.000000000,15.9,13,83,20,13,24.1,99.05,,,Cloudy
2013-06-07D15:00:00.000000000,15.7,13.1,85,20,19,24.1,99.04,,,Cloudy
2013-06-07D16:00:00.000000000,15.7,13.4,86,10,17,24.1,99.03,,,Cloudy
2013-06-07D17:00:00.000000000,15.8,13.4,86,360,15,24.1,99.03,,,Cloudy
2013-06-07D18:00:00.000000000,16,13.3,84,30,17,24.1,99.01,,,Cloudy
2013-06-07D19:00:00.000000000,15.4,13.4,88,360,20,24.1,99.01,,,Cloudy
2013-06-07D20:00:00.000000000,15.2,13.6,90,360,17,19.3,99.02,,,Cloudy
2013-06-07D21:00:00.000000000,15.1,13.6,91,10,15,19.3,99.07,,,Cloudy
2013-06-07D22:00:00.000000000,14.9,13.4,91,360,13,19.3,99.08,,,Cloudy
2013-06-07D23:00:00.000000000,14.4,13.2,92,340,15,19.3,99.08,,,Cloudy
2013-06-08D00:00:00.000000000,14.1,13.1,94,340,17,24.1,99.08,,,Cloudy
2013-06-08D01:00:00.000000000,14.1,13,93,350,13,24.1,99.05,,,Cloudy
2013-06-08D02:00:00.000000000,14,12.8,92,350,15,24.1,99.05,,,Cloudy
2013-06-08D03:00:00.000000000,13.9,12.7,92,340,11,24.1,99.05,,,Cloudy
2013-06-08D04:00:00.000000000,13.9,12.7,92,350,11,24.1,99.06,,,Mostly Cloudy
2013-06-08D05:00:00.000000000,13.9,12.8,93,320,11,24.1,99.13,,,Cloudy
2013-06-08D06:00:00.000000000,14,12.7,92,340,15,24.1,99.2,,,Cloudy
2013-06-08D07:00:00.000000000,14.3,12.5,89,330,13,24.1,99.27,,,Mostly Cloudy
2013-06-08D08:00:00.000000000,14.9,12.5,86,320,9,24.1,99.32,,,Mostly Cloudy
2013-06-08D09:00:00.000000000,15.6,12.9,84,320,11,24.1,99.33,,,Mostly Cloudy
2013-06-08D10:00:00.000000000,15.8,13,83,350,7,24.1,99.35,,,Mostly Cloudy
2013-06-08D11:00:00.000000000,16.7,13.2,80,300,6,24.1,99.39,,,Mostly Cloudy
2013-06-08D12:00:00.000000000,18.2,13.9,76,250,9,24.1,99.4,,,Mostly Cloudy
2013-06-08D13:00:00.000000000,18.1,13.1,73,230,7,24.1,99.4,,,Mostly Cloudy
2013-06-08D14:00:00.000000000,19.5,14.3,72,260,11,24.1,99.39,,,Mostly Cloudy
2013-06-08D15:00:00.000000000,20.1,13.4,65,240,9,24.1,99.37,,,Mostly Cloudy
2013-06-08D16:00:00.000000000,18.4,13.2,72,150,17,24.1,99.38,,,Mostly Cloudy
2013-06-08D17:00:00.000000000,18.4,13.6,74,140,11,24.1,99.41,,,Mostly Cloudy
2013-06-08D18:00:00.000000000,18.8,14.2,75,160,11,24.1,99.48,,,Mostly Cloudy
2013-06-08D19:00:00.000000000,18.3,14.5,79,20,9,24.1,99.54,,,Mostly Cloudy
2013-06-08D20:00:00.000000000,18.1,10.4,61,10,19,24.1,99.6,,,Mostly Cloudy
2013-06-08D21:00:00.000000000,17.3,10.2,63,10,11,24.1,99.67,,,Mostly Cloudy
2013-06-08D22:00:00.000000000,16.2,10.1,67,350,7,24.1,99.72,,,Mostly Cloudy
2013-06-08D23:00:00.000000000,15.5,10,70,340,13,24.1,99.78,,,Mainly Clear
2013-06-09D00:00:00.000000000,13.5,10.4,82,310,9,24.1,99.82,,,Mainly Clear
2013-06-09D01:00:00.000000000,12.8,10.8,88,270,7,24.1,99.85,,,Mainly Clear
2013-06-09D02:00:00.000000000,11.8,10.4,91,260,7,24.1,99.85,,,Mainly Clear
2013-06-09D03:00:00.000000000,12.6,10.7,88,300,6,24.1,99.87,,,Clear
2013-06-09D04:00:00.000000000,12.1,10.6,91,270,6,19.3,99.94,,,Mainly Clear
2013-06-09D05:00:00.000000000,11.1,10.1,94,310,9,24.1,100.01,,,Mainly Clear
2013-06-09D06:00:00.000000000,13.4,11.7,89,310,7,24.1,100.08,,,Mainly Clear
2013-06-09D07:00:00.000000000,15.9,12.2,79,290,7,24.1,100.11,,,Mainly Clear
2013-06-09D08:00:00.000000000,17.7,12,69,30,7,24.1,100.14,,,Mostly Cloudy
2013-06-09D09:00:00.000000000,19.5,11.6,60,50,4,24.1,100.14,,,Mostly Cloudy
2013-06-09D10:00:00.000000000,20.2,10.7,54,340,4,24.1,100.12,,,Mostly Cloudy
2013-06-09D11:00:00.000000000,21,13,60,160,15,24.1,100.13,,,Mainly Clear
2013-06-09D12:00:00.000000000,21.9,12.5,55,170,11,24.1,100.07,,,Mainly Clear
2013-06-09D13:00:00.000000000,22.4,12.5,53,160,15,24.1,100.05,25,,Mainly Clear
2013-06-09D14:00:00.000000000,21.6,10.7,50,140,17,24.1,100.05,,,Mainly Clear
2013-06-09D15:00:00.000000000,21.4,11.3,53,130,17,24.1,100.01,,,Mainly Clear
2013-06-09D16:00:00.000000000,21.5,10.5,50,140,17,24.1,99.99,,,Mainly Clear
2013-06-09D17:00:00.000000000,21.3,10.4,50,130,15,24.1,99.97,,,Mainly Clear
2013-06-09D18:00:00.000000000,21.6,9.3,45,130,11,24.1,99.93,,,Mostly Cloudy
2013-06-09D19:00:00.000000000,20.5,9.9,51,150,9,24.1,99.93,,,Mostly Cloudy
2013-06-09D20:00:00.000000000,19.3,9.4,53,150,9,24.1,99.93,,,Cloudy
2013-06-09D21:00:00.000000000,18.4,9.6,56,120,9,24.1,99.93,,,Mostly Cloudy
2013-06-09D22:00:00.000000000,17.7,9.8,60,100,9,24.1,99.91,,,Mostly Cloudy
2013-06-09D23:00:00.000000000,17.4,9.7,61,80,9,24.1,99.92,,,Cloudy
2013-06-10D00:00:00.000000000,17,9.8,63,70,9,24.1,99.85,,,Cloudy
2013-06-10D01:00:00.000000000,17,10.1,64,70,11,24.1,99.76,,,Mostly Cloudy
2013-06-10D02:00:00.000000000,16.8,10.5,66,70,9,24.1,99.72,,,Cloudy
2013-06-10D03:00:00.000000000,17.4,11.3,67,80,15,24.1,99.64,,,Cloudy
2013-06-10D04:00:00.000000000,17.4,11.7,69,80,17,24.1,99.56,,,Cloudy
2013-06-10D05:00:00.000000000,17.4,11.9,70,90,17,24.1,99.52,,,Cloudy
2013-06-10D06:00:00.000000000,17.2,12.2,72,80,13,24.1,99.49,,,Rain
2013-06-10D07:00:00.000000000,16.5,13,80,90,15,17.7,99.45,,,Rain Showers
2013-06-10D08:00:00.000000000,16.3,13.8,85,70,6,17.7,99.46,,,Rain Showers
2013-06-10D09:00:00.000000000,16.3,14.8,91,50,11,17.7,99.39,,,Rain Showers
2013-06-10D10:00:00.000000000,15.8,15,95,60,11,12.9,99.36,,,Rain Showers
2013-06-10D11:00:00.000000000,15.8,15.3,97,80,13,8,99.32,,,"Drizzle,Fog"
2013-06-10D12:00:00.000000000,16.1,15.5,96,80,13,9.7,99.24,,,"Drizzle,Fog"
2013-06-10D13:00:00.000000000,16.2,15.8,97,80,13,8,99.16,,,"Rain,Fog"
2013-06-10D14:00:00.000000000,16.3,16.3,100,80,20,4.8,99.08,,,"Rain,Fog"
2013-06-10D15:00:00.000000000,16.3,16.3,100,70,19,4.8,99.02,,,"Moderate Rain,Fog"
2013-06-10D16:00:00.000000000,16.4,16.4,100,80,20,6.4,98.93,,,"Rain,Fog"
2013-06-10D17:00:00.000000000,16.6,16.6,100,80,22,4.8,98.86,,,"Rain,Fog"
2013-06-10D18:00:00.000000000,16.8,15.9,94,90,28,4.8,98.79,,,"Rain,Fog"
2013-06-10D19:00:00.000000000,16.3,15.6,96,90,22,4.8,98.72,,,"Rain,Fog"
2013-06-10D20:00:00.000000000,16,15.2,95,80,19,11.3,98.66,,,Rain
2013-06-10D21:00:00.000000000,15.6,14.8,95,80,20,14.5,98.64,,,Rain
2013-06-10D22:00:00.000000000,15.5,14.6,94,70,17,12.9,98.61,,,Rain
2013-06-10D23:00:00.000000000,15.6,14.9,96,40,7,11.3,98.57,,,Moderate Rain
2013-06-11D00:00:00.000000000,15.9,15.2,96,30,7,12.9,98.54,,,Moderate Rain
2013-06-11D01:00:00.000000000,16.3,15.6,96,330,11,12.9,98.49,,,Rain
2013-06-11D02:00:00.000000000,16.4,15.6,95,340,13,11.3,98.45,,,Rain
2013-06-11D03:00:00.000000000,16.5,15.6,94,340,13,16.1,98.44,,,Rain
2013-06-11D04:00:00.000000000,16.6,15.6,94,320,17,19.3,98.45,,,Mostly Cloudy
2013-06-11D05:00:00.000000000,16.4,15.4,94,340,20,24.1,98.48,,,Cloudy
2013-06-11D06:00:00.000000000,16.8,16.5,98,330,20,24.1,98.54,,,Cloudy
2013-06-11D07:00:00.000000000,17,16.6,97,320,24,16.1,98.61,,,Drizzle
2013-06-11D08:00:00.000000000,18.1,16.7,92,340,19,24.1,98.64,,,Mostly Cloudy
2013-06-11D09:00:00.000000000,17.9,16.9,94,340,20,24.1,98.65,,,Rain Showers
2013-06-11D10:00:00.000000000,17.4,16.9,97,340,20,19.3,98.72,,,Rain Showers
2013-06-11D11:00:00.000000000,19.4,17.2,87,320,24,24.1,98.73,,,Mostly Cloudy
2013-06-11D12:00:00.000000000,19.5,16.1,81,320,28,24.1,98.76,,,Mostly Cloudy
2013-06-11D13:00:00.000000000,20.9,16.2,74,330,24,24.1,98.75,26,,Mostly Cloudy
2013-06-11D14:00:00.000000000,21.7,16.1,70,330,26,24.1,98.77,26,,Mostly Cloudy
2013-06-11D15:00:00.000000000,23,15.7,63,320,22,24.1,98.79,27,,Mainly Clear
2013-06-11D16:00:00.000000000,22.4,14.8,62,340,26,24.1,98.79,26,,Mainly Clear
2013-06-11D17:00:00.000000000,22,15.2,65,350,22,24.1,98.79,26,,Mainly Clear
2013-06-11D18:00:00.000000000,21.5,14,62,350,24,24.1,98.83,25,,Mostly Cloudy
2013-06-11D19:00:00.000000000,20.6,13.5,64,360,20,24.1,98.89,,,Mostly Cloudy
2013-06-11D20:00:00.000000000,19.8,13.5,67,350,13,24.1,98.94,,,Mainly Clear
2013-06-11D21:00:00.000000000,18.4,13.6,74,10,19,24.1,99.01,,,Mainly Clear
2013-06-11D22:00:00.000000000,17.8,13.9,78,10,15,24.1,99.06,,,Mostly Cloudy
2013-06-11D23:00:00.000000000,17.2,14,81,360,11,24.1,99.06,,,Mainly Clear
2013-06-12D00:00:00.000000000,17.1,14.3,84,350,13,24.1,99.09,,,Cloudy
2013-06-12D01:00:00.000000000,16.6,14.7,89,10,11,24.1,99.06,,,Cloudy
2013-06-12D02:00:00.000000000,15.9,14.7,93,320,7,24.1,99.09,,,Mostly Cloudy
2013-06-12D03:00:00.000000000,15.3,14.3,94,310,4,24.1,99.09,,,Mainly Clear
2013-06-12D04:00:00.000000000,14.9,13.6,92,330,7,24.1,99.11,,,Mainly Clear
2013-06-12D05:00:00.000000000,14.5,13.6,94,360,6,24.1,99.15,,,Mainly Clear
2013-06-12D06:00:00.000000000,16.6,14.8,89,330,6,24.1,99.22,,,Mainly Clear
2013-06-12D07:00:00.000000000,18.1,15.1,83,310,4,24.1,99.24,,,Mainly Clear
2013-06-12D08:00:00.000000000,19.8,13.2,66,120,4,24.1,99.27,,,Mainly Clear
2013-06-12D09:00:00.000000000,20.7,12.6,60,140,15,24.1,99.25,,,Mainly Clear
2013-06-12D10:00:00.000000000,19.5,15.3,77,150,19,24.1,99.3,,,Mainly Clear
2013-06-12D11:00:00.000000000,19.8,14.4,71,130,13,24.1,99.31,,,Mainly Clear
2013-06-12D12:00:00.000000000,20.2,13.6,66,170,17,24.1,99.23,,,Mainly Clear
2013-06-12D13:00:00.000000000,21.9,14.5,63,180,19,24.1,99.16,26,,Mainly Clear
2013-06-12D14:00:00.000000000,22.4,14.9,63,140,17,24.1,99.11,26,,Mainly Clear
2013-06-12D15:00:00.000000000,21.9,13.6,59,130,15,24.1,99.01,25,,Mainly Clear
2013-06-12D16:00:00.000000000,21.2,13,59,170,13,24.1,99.04,,,Mainly Clear
